fain_id,nf_name,pdf_name,rep_type,rep_date,download_record
43604,WASHINGTON SOLDIERS HOME,WASHINGTON SOLDIERS HOME D7R111.pdf,Inspection,Mar-18,Tue Mar 17 16:47:32 2020
43604,WASHINGTON SOLDIERS HOME,WASHINGTON SOLDIERS HOME WGPD13.pdf,Inspection,Aug-17,Tue Mar 17 16:47:33 2020
43604,WASHINGTON SOLDIERS HOME,R washington soldiers home - wgpd12 _ 7-17-2017 survey_Redacted.pdf,Inspection,Jul-17,Tue Mar 17 16:47:35 2020
43604,WASHINGTON SOLDIERS HOME,R washington soldiers home - WGPD11_4-7-2017 survey_Redacted.pdf,Inspection,Apr-17,Tue Mar 17 16:47:44 2020
43604,WASHINGTON SOLDIERS HOME,R WASHINGTON SOLDIERS HOME 1VTL11 09-29-2017 - ks.pdf,Investigation,Oct-17,Tue Mar 17 16:47:45 2020
43604,WASHINGTON SOLDIERS HOME,WASHINGTON SOLDIERS HOME WL4F12.pdf,Investigation,Aug-17,Tue Mar 17 16:47:47 2020
43604,WASHINGTON SOLDIERS HOME,WASHINGTON SOLDIERS HOME 4ZZN13.pdf,Investigation,Aug-17,Tue Mar 17 16:47:48 2020
43604,WASHINGTON SOLDIERS HOME,WASHINGTON SOLDIERS HOME VJ5813.pdf,Investigation,Aug-17,Tue Mar 17 16:47:49 2020
43604,WASHINGTON SOLDIERS HOME,r washington soldiers home complaint 7-17-2017.pdf,Investigation,Jul-17,Tue Mar 17 16:47:52 2020
43604,WASHINGTON SOLDIERS HOME,r washington soldiers home complaint vj5812 7-17-2017.pdf,Investigation,Jul-17,Tue Mar 17 16:47:53 2020
43604,WASHINGTON SOLDIERS HOME,r washington soldiers home complaint 6-2-2017.pdf,Investigation,Jun-17,Tue Mar 17 16:47:54 2020
43604,WASHINGTON SOLDIERS HOME,r washington soldiers home complaint 4-24-2017.pdf,Investigation,Apr-17,Tue Mar 17 16:47:57 2020
43604,WASHINGTON SOLDIERS HOME,R Washington Soldiers Home 4ZZN11 - 3-7-2017_Redacted rs.pdf,Investigation,Mar-17,Tue Mar 17 16:48:00 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (GG, CMP, CF) 2 10 20.pdf",Enforcement Letter,Feb-20,Tue Mar 17 16:48:05 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon (3OOC G prior E prior D) 11 26 19.pdf,Enforcement Letter,Dec-19,Tue Mar 17 16:48:07 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon (Hx E prior D) 10 21 19.pdf,Enforcement Letter,Nov-19,Tue Mar 17 16:48:08 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care of Mount Vernon (Hx D prior D) 7 15 19.pdf,Enforcement Letter,Jul-19,Tue Mar 17 16:48:09 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (3OOC, Hx E, prior D, prior D) 7 24 19.pdf",Enforcement Letter,Jul-19,Tue Mar 17 16:48:10 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon (Hx D prior E) 5 22 19.pdf,Enforcement Letter,Jun-19,Tue Mar 17 16:48:12 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon ( Hx D, prior D) 11 19 18.pdf",Enforcement Letter,Dec-18,Tue Mar 17 16:48:13 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (G, CMP, CF) 2 21 18.pdf",Enforcement Letter,Mar-18,Tue Mar 17 16:48:14 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (Hx E, prior E) 11 1 17.pdf",Enforcement Letter,Nov-17,Tue Mar 17 16:48:15 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (Hx, D prior G) 3 17.pdf",Enforcement Letter,Mar-17,Tue Mar 17 16:48:16 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon 505272 - Desk Review - IDR Result - April 2018.pdf,Informal Dispute Resolution Letter,Apr-18,Tue Mar 17 16:48:23 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon 505272 Scheduling Letter 3-18.pdf,Informal Dispute Resolution Letter,Mar-18,Tue Mar 17 16:48:25 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mt. Vernon (IDR Results) May 2017.pdf,Informal Dispute Resolution Letter,May-17,Tue Mar 17 16:48:26 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon IDR Scheduling Letter April 17.pdf,Informal Dispute Resolution Letter,Apr-17,Tue Mar 17 16:48:27 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint GOZE11 01-15-2019-st.pdf,Inspection,Mar-19,Tue Mar 17 16:48:31 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon UF5R11 11-01-2017 - ks.pdf,Inspection,Nov-17,Tue Mar 17 16:48:33 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint 584111 07-15-2019-st.pdf,Investigation,Aug-19,Tue Mar 17 16:48:34 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint WSNB11 06-24-2019-st.pdf,Investigation,Aug-19,Tue Mar 17 16:48:35 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R LIFE CARE CENTER OF MOUNT VERNON complaint QMCC11 07-24-2019 - LL.pdf,Investigation,Aug-19,Tue Mar 17 16:48:37 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint 847N11 05-22-2019-st.pdf,Investigation,Jun-19,Tue Mar 17 16:48:38 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint MB0H11 04-17-2019-st.pdf,Investigation,Jun-19,Tue Mar 17 16:48:39 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint LPDD11 03-28-2019-st.pdf,Investigation,Apr-19,Tue Mar 17 16:48:41 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint ZSCF11 11-19-2018-st.pdf,Investigation,Dec-18,Tue Mar 17 16:48:42 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint 5PYE11 10-30-2018-st.pdf,Investigation,Dec-18,Tue Mar 17 16:48:43 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint O7KT11 08-14-2018-st.pdf,Investigation,Sep-18,Tue Mar 17 16:48:44 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint PX8Q11 07-05-2018-st.pdf,Investigation,Aug-18,Tue Mar 17 16:48:46 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon CI I8AI11 4-10-2018 - tj.pdf,Investigation,May-18,Tue Mar 17 16:48:48 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R LIFE CARE CENTER OF MOUNT VERNON L8DT11 complaint 02-21-18 em.pdf,Investigation,Mar-18,Tue Mar 17 16:48:50 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R LIFE CARE CENTER OF MOUNT VERNON complaint 2EQO11 12-29-17 em.pdf,Investigation,Feb-18,Tue Mar 17 16:48:51 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R life care center of mount vernon 2xrg11 complaint 10-13-17 - hd.pdf,Investigation,Nov-17,Tue Mar 17 16:48:53 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,LIFE CARE CENTER OF MOUNT VERNON KY1P12.pdf,Investigation,Apr-17,Tue Mar 17 16:48:54 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon complaint 03-02-2017.pdf,Investigation,Mar-17,Tue Mar 17 16:49:01 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,R Life Care Center of Mount Vernon BIC complaint 03-02-2017.pdf,Investigation,Mar-17,Tue Mar 17 16:49:02 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,6679 LCC of Mount Vernon Final with Signature.pdf,Registered Nurse Exception Letter,May-18,Tue Mar 17 16:49:03 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,6523 Life Care Center of Mt Vernon Final with Signature.pdf,Registered Nurse Exception Letter,Jun-17,Tue Mar 17 16:49:04 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,"Life Care of Skagit County (Past Non, G, CMP) 10 25 19.pdf",Enforcement Letter,Nov-19,Tue Mar 17 16:49:09 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,Life Care of Skagit Valley (Hx D prior E) 6 27 18.pdf,Enforcement Letter,Jul-18,Tue Mar 17 16:49:11 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,"Life Care of Skagit Valley (Hx GG, prior D, CMP, CF) 8 17.pdf",Enforcement Letter,Aug-17,Tue Mar 17 16:49:12 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,Life Care Center of Skagit Valley IDR Withdrawal letter 11-17.pdf,Informal Dispute Resolution Letter,Nov-17,Tue Mar 17 16:49:16 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,Life Care Center of Skagit Valley 505318 IDR Scheduling Letter September 2017.pdf,Informal Dispute Resolution Letter,Sep-17,Tue Mar 17 16:49:17 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley 6R7G11 survey 3-22-2019 - KM.pdf,Inspection,May-19,Tue Mar 17 16:49:21 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R LIFE CARE CENTER OF SKAGI VALLEY survey 8MX711 12-21-17 em.pdf,Inspection,Feb-18,Tue Mar 17 16:49:26 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care of Skagit Valley LUWI11 complaint 10-25-19 - KM.pdf,Investigation,Nov-19,Tue Mar 17 16:49:27 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley Complaint 08-22-2019.pdf,Investigation,Sep-19,Tue Mar 17 16:49:28 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley 2O6011 complaint 11-8-2018 - KM.pdf,Investigation,Dec-18,Tue Mar 17 16:49:29 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley complaint 2O6011 11-08-2018-st.pdf,Investigation,Dec-18,Tue Mar 17 16:49:30 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley Complaint HQKB11 06-27-2018 - ks.pdf,Investigation,Jul-18,Tue Mar 17 16:49:32 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley Complaint Y7T011  05-30-2018 - ks.pdf,Investigation,Jul-18,Tue Mar 17 16:49:33 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley CI FENB11 4-6-2018 - tj.pdf,Investigation,May-18,Tue Mar 17 16:49:35 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R life care center of skagit valley pbe411 complaint 6-30-17 - hd.pdf,Investigation,Sep-17,Tue Mar 17 16:49:37 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R life care center of skagit valley qz4111 complaint 7-27-17 - hd.pdf,Investigation,Sep-17,Tue Mar 17 16:49:41 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,R Life Care Center of Skagit Valley - BIC Complaint Y03K11 - 03-09-2017 mj.pdf,Investigation,Mar-17,Tue Mar 17 16:49:43 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,6884 - Response for Life Care of Skagit Valley.pdf,Registered Nurse Exception Letter,Feb-20,Tue Mar 17 16:49:44 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,6746 Life Care Center of Skagit Valley Signed.pdf,Registered Nurse Exception Letter,Jan-19,Tue Mar 17 16:49:45 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,6635 Life Care Center of Skagit Valley Final with Signature.pdf,Registered Nurse Exception Letter,Jan-18,Tue Mar 17 16:49:46 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (FP WAC, Prior G) 3 29 19.pdf",Enforcement Letter,Apr-19,Tue Mar 17 16:49:52 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (GG, CMP CF) 2 4 19.pdf",Enforcement Letter,Feb-19,Tue Mar 17 16:49:53 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (K, SUB, CF, CMP) 3 30 18.pdf",Enforcement Letter,Apr-18,Tue Mar 17 16:49:54 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (GG, CMP, CF) 2 14 18.pdf",Enforcement Letter,Feb-18,Tue Mar 17 16:49:55 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (GG, CMP, CF) 10 7 17.pdf",Enforcement Letter,Oct-17,Tue Mar 17 16:49:56 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista Care Center (G, CMP, CF) 7 17.pdf",Enforcement Letter,Jul-17,Tue Mar 17 16:49:57 2020
43719,MIRA VISTA CARE CENTER,Mira Vista Care Center 505315 IDR Request Withdrawn Letter.pdf,Informal Dispute Resolution Letter,Jul-18,Tue Mar 17 16:50:01 2020
43719,MIRA VISTA CARE CENTER,Mira Vista Care Center 50515 Scheduling Letter 3-18.pdf,Informal Dispute Resolution Letter,Mar-18,Tue Mar 17 16:50:02 2020
43719,MIRA VISTA CARE CENTER,Mira Vista Care Center 505315 Withdrawal Letter 12-17.pdf,Informal Dispute Resolution Letter,Dec-17,Tue Mar 17 16:50:03 2020
43719,MIRA VISTA CARE CENTER,Mira Vista Care Center Scheduling Letter.pdf,Informal Dispute Resolution Letter,Nov-17,Tue Mar 17 16:50:04 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER K8UU11 complaint 02-04-2019 em.pdf,Inspection,Apr-19,Tue Mar 17 16:50:14 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER EQN111 10-07-2017 - ks.pdf,Inspection,Nov-17,Tue Mar 17 16:50:17 2020
43719,MIRA VISTA CARE CENTER,R Mira Vista Care Center HLZD11 complaint 7-18-19 em.pdf,Investigation,Aug-19,Tue Mar 17 16:50:18 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER VHJJ11 complaint 4-17-19 em.pdf,Investigation,Apr-19,Tue Mar 17 16:50:19 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER ISFZ11 complaint 12-27-18 em.pdf,Investigation,Jan-19,Tue Mar 17 16:50:21 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER 44UL11 complaint 10-19-18 em.pdf,Investigation,Nov-18,Tue Mar 17 16:50:22 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER 9Z5G11 complaint 3-30-18 em.pdf,Investigation,Apr-18,Tue Mar 17 16:50:23 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER 1LF111 complaint 02-14-18 em.pdf,Investigation,Mar-18,Tue Mar 17 16:50:25 2020
43719,MIRA VISTA CARE CENTER,R MIRA VISTA CARE CENTER complaint PO0711 12-05-17 em.pdf,Investigation,Jan-18,Tue Mar 17 16:50:26 2020
43719,MIRA VISTA CARE CENTER,R mira vista care center 1qkr11 complaint 6-23-17 - hd.pdf,Investigation,Sep-17,Tue Mar 17 16:50:29 2020
43719,MIRA VISTA CARE CENTER,R Mira Vista Care Center complaint 03-22-2017 - hd.pdf,Investigation,May-17,Tue Mar 17 16:50:32 2020
43719,MIRA VISTA CARE CENTER,6779 Mira Vista Care Center Denial Final.pdf,Registered Nurse Exception Letter,Mar-19,Tue Mar 17 16:50:33 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care - Burlington (FP, D Prior G) 11 22 19.pdf",Enforcement Letter,Dec-19,Tue Mar 17 16:50:39 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care - Burlington (G, DCH, CF, CMP) 10 1 19.pdf",Enforcement Letter,Oct-19,Tue Mar 17 16:50:40 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care - Burlington (G, CMP, CF) 9 19 18.pdf",Enforcement Letter,Sep-18,Tue Mar 17 16:50:41 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care and Rehab - Burlington (G, CMP, CF) 6 17.pdf",Enforcement Letter,Jun-17,Tue Mar 17 16:50:43 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,R Prestige Care & Rehabilitation - Burlington 7ZJW11 survey 08-01-2018 - aa.pdf,Inspection,Sep-18,Tue Mar 17 16:50:49 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,R prestige care & rehabilitation - burlington m23b11 survey 6-14-17 - hd.pdf,Inspection,Jul-17,Tue Mar 17 16:50:56 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,R Prestige Care & Rehabilitation - Burlington WWMQ11 complaint 04-22-2019 - aa.pdf,Investigation,May-19,Tue Mar 17 16:50:58 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,R Prestige Care & Rehabilitation - Burlington S7X211 survey 08-09-2018 - aa.pdf,Investigation,Oct-18,Tue Mar 17 16:50:59 2020
46030,Soundview Rehabilitation and Health Care Inc,"Fidalgo (BIC, Cond remain) 10 11 19.pdf",Enforcement Letter,Oct-19,Tue Mar 17 16:51:04 2020
46030,Soundview Rehabilitation and Health Care Inc,Fidalgo Care Center (Hx D prior F) 1 29 19.pdf,Enforcement Letter,Feb-19,Tue Mar 17 16:51:06 2020
46030,Soundview Rehabilitation and Health Care Inc,Fidalgo Care Center (Hx D prior G) 8 10 18.pdf,Enforcement Letter,Aug-18,Tue Mar 17 16:51:07 2020
46030,Soundview Rehabilitation and Health Care Inc,"Fidalgo (GG, CMP, CF) 7 11 18.pdf",Enforcement Letter,Jul-18,Tue Mar 17 16:51:08 2020
46030,Soundview Rehabilitation and Health Care Inc,"Fidalgo Care Center (K, R, SUB, CMP, CF, SP) 11 22 17.pdf",Enforcement Letter,Dec-17,Tue Mar 17 16:51:09 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER complaint U65L11 1-11-19 em.pdf,Inspection,Mar-19,Tue Mar 17 16:51:21 2020
46030,Soundview Rehabilitation and Health Care Inc,R fidalgo care center llfg11 survey 11-22-17 - hd.pdf,Inspection,Jan-18,Tue Mar 17 16:51:33 2020
46030,Soundview Rehabilitation and Health Care Inc,R SOUNDVIEW REHABILITATION AND HEALTH CARE INC survey 638J11 07-22-2019 - LL.pdf,Investigation,Oct-19,Tue Mar 17 16:51:34 2020
46030,Soundview Rehabilitation and Health Care Inc,FIDALGO CARE CENTER THF012.pdf,Investigation,Oct-19,Tue Mar 17 16:51:36 2020
46030,Soundview Rehabilitation and Health Care Inc,R Fidalgo Care Center THF011 complaint 09-04-2019 - cc.pdf,Investigation,Sep-19,Tue Mar 17 16:51:37 2020
46030,Soundview Rehabilitation and Health Care Inc,FIDALGO CARE CENTER XYMT12.pdf,Investigation,May-19,Tue Mar 17 16:51:38 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER complaint XYMT11 4-24-19  em.pdf,Investigation,Apr-19,Tue Mar 17 16:51:41 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER complaint 0E9511 1-29-19 em.pdf,Investigation,Mar-19,Tue Mar 17 16:51:43 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER complaint WAWV11 10-25-18 em.pdf,Investigation,Nov-18,Tue Mar 17 16:51:44 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER BIC OZ2M12 9-18-18 em.pdf,Investigation,Sep-18,Tue Mar 17 16:51:45 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER complaint PLCU11 8-10-18 em.pdf,Investigation,Sep-18,Tue Mar 17 16:51:47 2020
46030,Soundview Rehabilitation and Health Care Inc,R Fidalgo Care Center OZ2M11 complaint 7-11-18 - hd.pdf,Investigation,Jul-18,Tue Mar 17 16:51:57 2020
46030,Soundview Rehabilitation and Health Care Inc,R fidalgo care center 4x5t11 complaint 10-3-17 - hd.pdf,Investigation,Nov-17,Tue Mar 17 16:51:59 2020
46030,Soundview Rehabilitation and Health Care Inc,R FIDALGO CARE CENTER complaint Y2LC11 7-25-17 em.pdf,Investigation,Aug-17,Tue Mar 17 16:52:00 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",Enforcement Letter,Aug-19,Tue Mar 17 16:52:06 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest ( 2nd Hx GG, prior G, prior D) 5 2 19.pdf",Enforcement Letter,May-19,Tue Mar 17 16:52:07 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Hx GG, CMP, CF, prior D) 3 20 19.pdf",Enforcement Letter,Apr-19,Tue Mar 17 16:52:09 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Failed Post, prior GG, CMP, CF) 7 19 18.pdf",Enforcement Letter,Sep-18,Tue Mar 17 16:52:10 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health & Rehab (GG, CMP, CF) 7 19 18.pdf",Enforcement Letter,Jul-18,Tue Mar 17 16:52:11 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Hx GG, CMP, CF, prior G, prior D) 6 15 18.pdf",Enforcement Letter,Jun-18,Tue Mar 17 16:52:13 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Hx GG, CMP, CF, prior D) 4 25 18.pdf",Enforcement Letter,May-18,Tue Mar 17 16:52:14 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health (GG, CMP, CF) 1 17 18.pdf",Enforcement Letter,Jan-18,Tue Mar 17 16:52:15 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (GG, CMP, CF) 8 17.pdf",Enforcement Letter,Aug-17,Tue Mar 17 16:52:16 2020
44691,Aldercrest Health & Rehabilitation Center,Adlercrest Health and Rehab 505236 (IDR REsults) Dec 2017.pdf,Informal Dispute Resolution Letter,Dec-17,Tue Mar 17 16:52:36 2020
44691,Aldercrest Health & Rehabilitation Center,Aldercrest Health and Rehab RESCHEDULING Letter 10-17.pdf,Informal Dispute Resolution Letter,Oct-17,Tue Mar 17 16:52:37 2020
44691,Aldercrest Health & Rehabilitation Center,Aldercrest Health and Rehab 505236 Scheduling Letter Sep 2017.pdf,Informal Dispute Resolution Letter,Sep-17,Tue Mar 17 16:52:38 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center complaint 0S7G11 9-13-2019 - KM.pdf,Inspection,Nov-19,Tue Mar 17 16:52:42 2020
44691,Aldercrest Health & Rehabilitation Center,R ALDERCREST HEALTH & REHAB CENTER 452K13 bic 10-02-2018 - cc.pdf,Inspection,Oct-18,Tue Mar 17 16:52:43 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center 452K11 complaint 09-12-2018 - cc.pdf,Inspection,Oct-18,Tue Mar 17 16:52:45 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center 452K11 complaint 07-19-2018 - cc.pdf,Inspection,Jul-18,Tue Mar 17 16:52:46 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center IA4L12 BIC 10-11-2017 - cc.pdf,Inspection,Oct-17,Tue Mar 17 16:52:47 2020
44691,Aldercrest Health & Rehabilitation Center,R ASPEN Aldercrest Health & Rehab Inspection Complaint WAC IA4L11 8-2-2017 - tj.pdf,Inspection,Aug-17,Tue Mar 17 16:52:56 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest IVJ911 Inspection 8.2.19-NF.pdf,Investigation,Aug-19,Tue Mar 17 16:52:58 2020
44691,Aldercrest Health & Rehabilitation Center,R ALDERCREST HEALTH & REHAB CENTER EPFL12 bic 05-31-2019 - cc.pdf,Investigation,Jun-19,Tue Mar 17 16:52:59 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health and Rehab Center 7RKQ11 Complaint 3.20.19-NF.pdf,Investigation,Jun-19,Tue Mar 17 16:53:00 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health and Rehab Center 30H511 Complaint 5.2.19-NF.pdf,Investigation,Jun-19,Tue Mar 17 16:53:02 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center EPFl11 complaint 02-19-2019 - cc.pdf,Investigation,Feb-19,Tue Mar 17 16:53:03 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center H7UZ11 complaint 11-07-2018 - cc.pdf,Investigation,Dec-18,Tue Mar 17 16:53:04 2020
44691,Aldercrest Health & Rehabilitation Center,R ALDERCREST HEALTH & REHAB CENTER 75FG12 bic 07-02-2018 - cc.pdf,Investigation,Jul-18,Tue Mar 17 16:53:06 2020
44691,Aldercrest Health & Rehabilitation Center,R ALDERCREST HEALTH & REHAB CENTER CF2V12 bic 07-02-2018 - cc.pdf,Investigation,Jul-18,Tue Mar 17 16:53:07 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health and Rehab Center YXND11 complaint 06-15-2018 - aa.pdf,Investigation,Jul-18,Tue Mar 17 16:53:09 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center CI 75FG11 4-25-2018 - tj.pdf,Investigation,Apr-18,Tue Mar 17 16:53:12 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center CI CF2V11 4-4-2018 - tj.pdf,Investigation,Apr-18,Tue Mar 17 16:53:13 2020
44691,Aldercrest Health & Rehabilitation Center,R aldercrest health & rehab center 1q7z11 complaint 1-17-18 - hd.pdf,Investigation,Mar-18,Tue Mar 17 16:53:20 2020
44691,Aldercrest Health & Rehabilitation Center,R Aldercrest Health & Rehab Center OHCR12 BIC 06-09-2017 - cc.pdf,Investigation,Jun-17,Tue Mar 17 16:53:21 2020
44691,Aldercrest Health & Rehabilitation Center,r aldercrest health & rehab complaint 05-08-2017 - tj.pdf,Investigation,May-17,Tue Mar 17 16:53:24 2020
43459,ARLINGTON HEALTH AND REHABILITATION,Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,Enforcement Letter,Dec-19,Tue Mar 17 16:53:30 2020
43459,ARLINGTON HEALTH AND REHABILITATION,Arlington Health and Rehab (Hx D prior D) 2 21 19.pdf,Enforcement Letter,Mar-19,Tue Mar 17 16:53:31 2020
43459,ARLINGTON HEALTH AND REHABILITATION,"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",Enforcement Letter,Dec-18,Tue Mar 17 16:53:32 2020
43459,ARLINGTON HEALTH AND REHABILITATION,"Arlington Health and Rehab (Past Non J, CMP) 7 17.pdf",Enforcement Letter,Jul-17,Tue Mar 17 16:53:34 2020
43459,ARLINGTON HEALTH AND REHABILITATION,Arlington Health and Rehab - IDR Result - April 2018.pdf,Informal Dispute Resolution Letter,Apr-18,Tue Mar 17 16:53:43 2020
43459,ARLINGTON HEALTH AND REHABILITATION,Arlington Health and Rehab Scheduling Letter 3-18.pdf,Informal Dispute Resolution Letter,Mar-18,Tue Mar 17 16:53:44 2020
